X0,X1,Y
5.4881350392732475,6.207616519596229,25.523276004803105
7.151893663724195,7.460697277614949,32.167176998298295
6.027633760716439,10.499408845085284,43.066153902817206
5.448831829968968,15.011900458579749,38.06909698179163
4.236547993389047,6.6701493158255065,21.101510767239965
6.458941130666561,18.48317533241527,46.978871944507056
4.375872112626925,17.246370936718048,35.21366946229466
8.917730007820797,0.9738059195105708,27.718803144143926
9.636627605010293,5.072850485136455,32.87556865749913
3.8344151882577773,8.92271025318404,17.01346561021458
7.917250380826646,2.0925577748494817,25.63902985867153
5.288949197529044,6.969519780669941,25.088937195176527
5.680445610939323,14.801950512353649,31.241923285538864
9.25596638292661,13.610289622856516,46.219679618528694
0.7103605819788694,12.447688571320096,30.89421412229972
0.8712929970154071,14.210568054446913,29.10060331558746
0.2021839744032572,4.098473739194035,12.712806508454985
8.32619845547938,6.833962297294642,27.3589559567252
7.781567509498505,13.524849645549256,45.12568508668126
8.700121482468191,17.584695260626543,51.86959450401068
9.78618342232764,10.873561076561904,46.42102636233411
7.9915856421672355,5.653993018910732,33.57309674232832
4.6147936225293185,0.6047051601196518,8.645138168983705
7.805291762864554,14.206736579484268,43.616330218597945
1.1827442586893322,0.15768207016880753,2.4040294498507118
6.399210213275238,7.45358139641991,29.927977156393855
1.433532874090464,10.610744291255635,18.012943987600462
9.446689170495839,18.44222923534386,60.842418614960366
5.218483217500717,1.7898909006580022,14.436182452517084
4.146619399905235,8.118846439365674,21.05010737648392
2.64555612104627,0.48626399420315547,10.716218326638174
7.742336894342166,6.852219686831806,27.248676419083147
4.5615033221654855,12.444621176795899,30.947373558443232
5.684339488686485,5.581358964571967,21.43306418088435
0.18789800436355142,4.194998993112701,16.81810382002599
6.176354970758771,2.314064666541873,25.841003560865598
6.120957227224214,11.542804880406836,35.329252796343816
6.169339968747569,13.90540011809372,37.32536483813942
9.437480785146242,13.439142811916447,51.45700425361584
6.818202991034834,18.977220414410148,50.537358500816744
3.59507900573786,0.05406427787005397,14.559055954564014
4.3703195379934145,12.94393307788072,33.21073727508336
6.976311959272649,12.007844741952791,30.01139687225365
0.6022547162926983,11.774792199405763,21.605495177042624
6.667667154456677,19.255406396804847,45.889827885303625
6.706378696181594,0.33743346740079394,23.497373308854563
2.103825610738409,13.929648614029002,34.21324911286047
1.289262976548533,16.27357299403727,27.343761708621397
3.1542835092418384,10.196143932431683,28.52185084313738
3.637107709426226,6.679297391936183,30.791110349898407
5.701967704178797,15.8168032645481,37.64156055441635
4.386015134623204,1.944858512648493,25.291934305896437
9.883738380592263,8.840712754598506,36.70748584752518
1.0204481074802807,10.399047491416765,21.264490283865605
2.088767560948347,13.879128218690951,28.98488317119809
1.6130951788499626,1.8177146406481892,9.816804407447503
6.531083254653984,4.555190030757219,21.972102973231063
2.532916025397821,8.206031253802513,18.685421425376173
4.663107728563062,12.465893460402613,30.018008080214578
2.4442559200160274,17.73921562434835,37.35427621358488
1.5896958364551972,12.37652336482753,27.189200210930846
1.1037514116430513,2.6692294186986887,20.892944315846954
6.563295894652734,19.61160265574565,55.68058875170592
1.381829513486138,17.43571469510986,30.058929615687735
1.965823616800535,10.054415222906481,24.62052995534199
3.687251706609641,18.44695963593266,44.87415862438189
8.209932298479352,10.827615875142715,39.91926368060504
0.9710127579306127,18.466121357783262,32.778506039266745
8.379449074988038,16.597947372066862,49.103418459419835
0.9609840789396307,19.365728205885947,38.78743565022014
9.764594650133958,18.395656215563168,50.763368334653485
4.686512016477016,0.7206763485713896,14.168947219948755
9.767610881903371,3.4954400832187993,35.014353053819036
6.04845519745046,7.782693542023715,31.3524136644325
7.3926357939830165,19.042853945908416,51.243784203102116
0.39187792254320675,6.000578389518592,11.13155655911689
2.828069625764096,3.209352877752021,19.746882326750953
1.201965612131689,17.7260933217312,43.26339524894871
2.9614019752214493,8.927888309664059,25.827414870930745
1.1872771895424405,18.15751188708652,32.238577296736686
3.1798317939397602,3.204609326402865,19.53519491892641
4.1426299451467,13.22235023016199,30.494437024344784
0.6414749634878436,8.805275056589837,14.063148270089881
6.924721193700199,1.529735380605708,22.77044979322762
5.666014542065751,13.929262893050012,25.144947529889677
2.653894909394454,4.947975110783074,11.286948121400698
5.232480534666997,0.7923104515903545,15.529857734448795
0.9394051075844168,1.1988859649914652,0.37989742570967255
5.759464955561793,1.2215707413357468,14.067802991447454
9.292961975762141,18.15465914970079,51.280651976666505
3.1856895245132364,14.79767835658202,24.945914878503075
6.674103799636817,17.9612471442747,44.59677123420494
1.3179786240439217,13.451646225930427,23.796065076341222
7.163272041185655,10.578798580617663,36.90340401581571
2.894060929472011,6.088927286947565,25.139463406571473
1.8319136200711683,19.95924502657347,38.381173672502456
5.865129348100831,7.243781178787787,28.633805245144075
0.20107546187493552,9.41297898427819,18.119429416258185
8.289400292173632,7.564903498469235,36.20781985374357
0.046954761925470656,19.590538586709172,27.41950154182859
6.778165367962301,3.4931677079001155,24.611288357901934
2.7000797319216483,6.559760018161594,21.133595566229577
7.351940221225949,13.606973320300032,34.936510620799616
9.621885451174382,1.264152366772613,33.279206792174136
2.48753143519958,12.14498748023082,32.843189980636126
5.761573344178369,9.552930057528322,28.57644850449146
5.920419312718391,5.679999535242022,25.11435862739349
5.722519057908734,4.76826561848116,20.067744358443207
2.230816326406183,10.290254865975134,27.509325532917245
9.52749011516985,7.358551610740827,32.550441266806324
4.471253786176273,9.130397825253107,26.761346152105745
8.464086724711278,6.749547635284799,29.98993872566703
6.994792753175043,19.40987387191955,49.856564075873386
2.9743695085513364,2.6687886349120804,5.4679603662978575
8.137978197024772,1.936079063567484,32.88137229974162
3.9650574084698462,6.867834575818321,18.39136326387078
8.811031971111616,11.820538017409826,43.05786036947516
5.812728726358587,13.183529437000566,36.24450074754577
8.817353618548529,7.945134943360841,33.150513901800096
6.925315900777659,19.98555987844342,45.8527288864296
7.252542798196405,7.037859923860852,36.370139599044585
5.013243819267022,14.428133359199048,34.54710662145642
9.56083634723224,12.751653890615858,47.385422627190934
6.439901992296374,16.261077264949215,39.48388645119289
4.238550485581797,19.5245132690764,39.64723895833029
6.063932141279244,17.795873128910806,47.214875797003565
